id,handle,text,is_retweet,original_author,time,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,is_quote_status,lang,retweet_count,favorite_count
7.56609E+17,HillaryClinton,"""I've never heard an American leader...claiming that he's all we need. That's not a democracy, my friends."" â€”Hillary",FALSE,,2016-07-22T21:57:44,,,,FALSE,en,2348,6228
7.56608E+17,HillaryClinton,Donald Trumpâ€™s speech last night took it to a whole new level. He offered a lot of anger and fear and resentmentâ€”but no solutions.,FALSE,,2016-07-22T21:53:39,,,,FALSE,en,2470,7405
7.56608E+17,HillaryClinton,"â€œI never thought Iâ€™d say these words, but Ted Cruz was right...in this election, do the right thing and vote your conscience.â€ù â€”Hillary",FALSE,,2016-07-22T21:51:39,,,,FALSE,en,2512,8104
7.56607E+17,HillaryClinton,"""Hard to believe they spent so much time talking about me and no time talking about jobs or education or health care."" â€”Hillary on the RNC",FALSE,,2016-07-22T21:50:47,,,,FALSE,en,4671,12368
7.56607E+17,HillaryClinton,"""I think after the last week...we'd better be ready to go win an election in November."" â€”Hillary in Tampa",FALSE,,2016-07-22T21:48:31,,,,FALSE,en,1428,4775
7.56594E+17,HillaryClinton,Hillary Clinton is paying respects at the Pulse nightclub memorial in Orlando https://t.co/zF6fw8sw6D,TRUE,albamonica,2016-07-22T20:57:16,,,,FALSE,en,2059,5269
7.56583E+17,HillaryClinton,Monitoring the horrific situation in Munich. We stand with our friends in Germany as they work to bring those responsible to justice. -H,FALSE,,2016-07-22T20:11:43,,,,FALSE,en,3965,12619
7.56541E+17,HillaryClinton,"What Trump really means when he says ""Make America Great Againâ€ù: https://t.co/Kd42NekJ0c",FALSE,,2016-07-22T17:25:07,,,,FALSE,en,1328,2547
7.56532E+17,HillaryClinton,"Pres. Obama on RNC: ""Some of the fears that were expressed throughout the week just don't jive with the facts."" https://t.co/zLZE4hmIT6",TRUE,ABC,2016-07-22T16:49:42,,,,FALSE,en,2408,4252
7.5652E+17,HillaryClinton,"This is Trump's party. This could be Trump's America.Don't let it.https://t.co/SYniM00lPi",FALSE,,2016-07-22T16:04:54,,,,FALSE,en,3972,6468
7.56518E+17,HillaryClinton,WATCH: Damning video undermines Trump momentum after accepting nomination â†’ https://t.co/EMqM2lAdxE,FALSE,,2016-07-22T15:54:51,,,,FALSE,en,1477,2770
7.56516E+17,HillaryClinton,Iâ€™ve watched every moment of political conventions since 1984. Tonight I left early. I was afraid. https://t.co/Td9Uf0iVqt #RNCinCLE,TRUE,MHarrisPerry,2016-07-22T15:47:59,,,,FALSE,en,2613,4302
7.56507E+17,HillaryClinton,"""Couldn't have said it better,"" wrote the former Ku Klux Klan Grand Wizard about Trump's convention speech. https://t.co/Y1BEXlMgZs",TRUE,JamilSmith,2016-07-22T15:12:47,,,,FALSE,en,2191,2334
7.56502E+17,HillaryClinton,"Donald Trump doesnâ€™t want to make America great. He wants to make it afraid, because that's the only way he wins:  https://t.co/8I0ubdqO1z",TRUE,ezraklein,2016-07-22T14:51:10,,,,FALSE,en,3117,4752
7.56499E+17,HillaryClinton,Leading criminologist on Trump's speech: â€œA good illustration of how to lie with statistics.â€ù https://t.co/QIwd78V7ce,TRUE,RyanLizza,2016-07-22T14:39:42,,,,FALSE,en,1718,2289
7.56495E+17,HillaryClinton,"Donald Trump doesn't represent us.His ideas don't represent us.And his values don't represent us.Add your name: https://t.co/2Lc6JkOXmV",FALSE,,2016-07-22T14:23:08,,,,FALSE,en,1470,3643
7.5649E+17,realDonaldTrump,"One of the best produced, including the incredible stage &amp; set, in the history of conventions. Great unity! Big T.V. ratings! @KarlRove",FALSE,,2016-07-22T14:06:01,,,,FALSE,en,5681,25785
7.56477E+17,realDonaldTrump,Thank you Cleveland. We love you and will be back many times!,FALSE,,2016-07-22T13:13:02,,,,FALSE,en,6002,28205
7.56476E+17,realDonaldTrump,What a great four days in Cleveland. So proud of the great job done by the RNC and all. The police and Secret Service were fantastic!,FALSE,,2016-07-22T13:07:51,,,,FALSE,en,8599,40449
7.56469E+17,HillaryClinton,"President. Donald. Trump.Get your free sticker to show the world you're not about to let that happen: https://t.co/2Pr6mFCsWO",FALSE,,2016-07-22T12:39:19,,,,FALSE,en,1404,3542
7.56356E+17,realDonaldTrump,"MAKE AMERICA SAFE AND GREAT AGAIN! #RNCinCLEhttps://t.co/KH2ZFHUHGP",FALSE,,2016-07-22T05:11:10,,,,FALSE,en,10098,30987
7.56339E+17,HillaryClinton,How will you feel if you wake up on Jan. 20 to President Trump? Chip in now to help keep him out of the White House: https://t.co/SAwvtVUn8U,FALSE,,2016-07-22T04:02:47,,,,FALSE,en,1455,3352
7.56338E+17,realDonaldTrump,FORMAL ACCEPTANCE OF THE NOMINATION! #TrumpPence16 https://t.co/E6ZtVjSQZa,FALSE,,2016-07-22T04:01:07,,,,FALSE,en,15297,51960
7.56333E+17,HillaryClinton,"As of tonight, only one thing is standing between Donald Trump and the presidency: all of us. Get your free sticker: https://t.co/dHZrxCNx4T",FALSE,,2016-07-22T03:42:00,,,,FALSE,en,3088,6627
7.56332E+17,HillaryClinton,"This is realâ€”Donald Trump just accepted the @GOP nomination.RT if you agree: We can't let him become president. https://t.co/3C5WLPv33W",FALSE,,2016-07-22T03:35:48,,,,FALSE,en,18258,21726
7.56331E+17,HillaryClinton,"""Iâ€™m with you*"" â€”@realDonaldTrump*Not included: women, African Americans, LGBT people, Muslims, Latinos, immigrants...",FALSE,,2016-07-22T03:33:25,,,,FALSE,en,30985,51437
7.56331E+17,HillaryClinton,History is watching. https://t.co/pdphHQmYCM,FALSE,,2016-07-22T03:31:46,,,,FALSE,en,7078,11497
7.56328E+17,HillaryClinton,"SÃ_, construiremos un muroâ€”entre tÃº y la presidencia, Donald Trump. #RNCinCLE",TRUE,Hillary_esp,2016-07-22T03:22:18,,,,FALSE,es,2253,3307
7.56327E+17,HillaryClinton,Donald Trump's plan mostly benefits billionaires -- and millionaires like Donald Trump. https://t.co/KAWLrRTIhr,TRUE,TheBriefing2016,2016-07-22T03:17:24,,,,FALSE,en,1612,2328
7.56326E+17,HillaryClinton,Every _Ÿ‘ˆ  time _Ÿ‘ˆ @realDonaldTrump _Ÿ‘ˆ makes _Ÿ‘ˆ you _Ÿ‘ˆ mad _Ÿ‘ˆ chip _Ÿ‘ˆ in_Ÿ‘ˆ  $1. https://t.co/dMjk7sxuSh https://t.co/yoDchxFpPZ,FALSE,,2016-07-22T03:12:56,,,,FALSE,en,1528,3687
7.56326E+17,HillaryClinton,Fixed it for you. #RNCInCLE https://t.co/2hZP2qRWNj https://t.co/9zZll0Ftr4,TRUE,TheBriefing2016,2016-07-22T03:11:00,,,,FALSE,en,910,1658
7.56325E+17,HillaryClinton,We are better than this.,FALSE,,2016-07-22T03:10:09,,,,FALSE,en,18501,38835
7.56324E+17,HillaryClinton,Will there be one word about student debt or making college affordable? Or just concerned about more tax breaks for the rich? #RNCwithBernie,TRUE,BernieSanders,2016-07-22T03:05:25,,,,FALSE,en,7034,15660
7.56324E+17,HillaryClinton,"Your party's official platform supports â€œconversion therapy,â€ù  @realDonaldTrump. https://t.co/RhgfCSNSxR",FALSE,,2016-07-22T03:02:50,,,,TRUE,en,6304,9472
7.56323E+17,HillaryClinton,This is literally Donald Trump's plan to fight ISIS. #RNCinCLE https://t.co/AjxiU8Do7U,TRUE,TheBriefing2016,2016-07-22T03:00:36,,,,FALSE,en,2722,3185
7.56322E+17,HillaryClinton,"Here's how the Republican ticket would ""protect"" LGBT Americans. #RNCinCLE https://t.co/bcHNM1EMxL",FALSE,,2016-07-22T02:56:21,,,,FALSE,en,9943,13363
7.56321E+17,HillaryClinton,Trump is right about one thing. #RNCinCLE https://t.co/oU8lr9hqMd,FALSE,,2016-07-22T02:52:42,,,,FALSE,en,7918,12876
7.5632E+17,HillaryClinton,"You are not our voice, @realDonaldTrump.",FALSE,,2016-07-22T02:46:58,,,,FALSE,en,13169,24934
7.56318E+17,HillaryClinton,.@TheEconomist ranked a Donald Trump presidency as the third greatest threat to the global economy. #RNCinCLE https://t.co/XyvcFbZ6s1,FALSE,,2016-07-22T02:38:50,,,,FALSE,en,11691,14716
7.56316E+17,HillaryClinton,Let's review the record. https://t.co/l1ntdZY9fM,FALSE,,2016-07-22T02:33:57,,,,FALSE,en,5120,10572
7.56316E+17,HillaryClinton,"If Trump wants to talk about debt, letâ€™s start with the $34 trillion (that's a ""t"") his tax plan would run up. https://t.co/n8ZdJJnSSg",FALSE,,2016-07-22T02:30:46,,,,FALSE,en,5155,7974
7.56315E+17,HillaryClinton,Trump is just wrong about crime. #RNCInCLE  https://t.co/fQ6T44p78q https://t.co/E3ZBPqmF5Q,TRUE,TheBriefing2016,2016-07-22T02:28:04,,,,FALSE,en,1968,2184
7.56314E+17,HillaryClinton,This itself is a lie. #RNCInCLE https://t.co/jfRtBnTApa https://t.co/9oMrxWPO2n,TRUE,TheBriefing2016,2016-07-22T02:26:39,,,,FALSE,en,1456,1905
7.56313E+17,HillaryClinton,Show @realDonaldTrump that his hateful words have a cost. Chip in $1 every time he lies. https://t.co/V2keRkBYDS https://t.co/8JFHZNCeET,FALSE,,2016-07-22T02:21:26,,,,FALSE,en,984,2231
7.56312E+17,HillaryClinton,_Ÿ‘€  #RNCinCLE https://t.co/EIZ0bU9lcu,FALSE,,2016-07-22T02:18:18,,,,FALSE,und,6027,9779
7.56312E+17,HillaryClinton,About @realDonaldTrump's views on working women and pregnancy. https://t.co/LmUZI1J8KQ,FALSE,,2016-07-22T02:16:32,,,,FALSE,en,2787,3481
7.56308E+17,realDonaldTrump,You can watch 360 video live from the podium! https://t.co/yqcIsBUdAi #RNCinCLE #TrumpIsWithYou #MakeAmericaGreatAgain,FALSE,,2016-07-22T02:02:18,,,,FALSE,en,3779,13024
7.563E+17,HillaryClinton,"Follow @TheBriefing2016 tonight for live fact-checking of Donald Trumpâ€™s #RNCinCLE speech. The best facts, in fact.",FALSE,,2016-07-22T01:29:30,,,,FALSE,en,1170,2659
7.56293E+17,HillaryClinton,Thank you to the @NBA for standing with the LGBT community today! A big win for equality and fairness over discrimination and fear.,TRUE,dominiclowell,2016-07-22T01:02:17,,,,FALSE,en,773,2395
7.56288E+17,HillaryClinton,"Primero, un ""taco bowl"". Y ahora, Joe Arpaio. Nada mÃ¡s que decir. #RNCinCLE",TRUE,Hillary_esp,2016-07-22T00:40:30,,,,FALSE,es,581,1254
7.56286E+17,HillaryClinton,.@MarshaBlackburn has the best words when you're not running for president. #RNCinCLE https://t.co/iSWmSK80Bm,FALSE,,2016-07-22T00:34:04,,,,FALSE,en,2455,5121
7.56278E+17,HillaryClinton,"""I already have a concentration camp...it's called Tent City."" â€”Joe Arpaio, Trump endorser and #RNCinCLE speaker https://t.co/KH0K2q50em",FALSE,,2016-07-22T00:00:57,,,,FALSE,en,1572,2239
7.56276E+17,HillaryClinton,"Introducing Â¡Hillary en espaÃ±ol!, a new account to bring you the latest from this campaign in Spanish. Follow @Hillary_esp.",FALSE,,2016-07-21T23:54:16,,,,FALSE,en,982,2453
7.56264E+17,HillaryClinton,"""It's pretty obvious he doesn't know a lot about the issues."" â€”@SenateMajLdr on TrumpWe couldn't agree more, Mitch https://t.co/YO81aW6XZB",FALSE,,2016-07-21T23:05:35,,,,FALSE,en,4161,7160
7.56248E+17,HillaryClinton,"So much for party unity.https://t.co/YO81aWoyR9",FALSE,,2016-07-21T22:01:13,,,,FALSE,en,2789,4801
7.56241E+17,HillaryClinton,The only one to benefit by casting our commitment to NATO in doubt is Russia. #NATO #StandTogether,TRUE,JohnKasich,2016-07-21T21:35:27,,,,FALSE,en,1689,3179
7.56234E+17,HillaryClinton,"""Dummy.""""Slob.""""Animal.""Here's what @realDonaldTrump has said about you: https://t.co/o3ohaHfR77 #TrumpYourself",FALSE,,2016-07-21T21:06:43,,,,FALSE,en,1108,2217
7.56223E+17,HillaryClinton,Mike Pence introduced himself to America last night. Here's what we learnedâ€”and what he forgot to mention: https://t.co/vPZq24FSJh,FALSE,,2016-07-21T20:21:09,,,,FALSE,en,1179,2072
7.56216E+17,realDonaldTrump,This is a MOVEMENT! #RNCinCLE https://t.co/bdox6JcrAp,FALSE,,2016-07-21T19:56:45,,,,FALSE,en,8089,25392
7.56214E+17,HillaryClinton,"Happy anniversary, Dodd-Frank! One candidate would repeal Wall St reformâ€”the other won't let it happen. Ask this guy https://t.co/2VEBblGqnK",TRUE,mikereedschmidt,2016-07-21T19:47:40,,,,FALSE,en,593,1107
7.56206E+17,HillaryClinton,Itâ€™s hard to keep track of all of the ignorant and divisive things Trump and Pence have saidâ€”so we did it for you. https://t.co/lZNVJBHgTh,FALSE,,2016-07-21T19:16:06,,,,FALSE,en,2599,4086
7.56197E+17,HillaryClinton,Now might be a good time to follow us on Snapchat. https://t.co/NEpNSdyNzs https://t.co/k1oxo6N0CC,FALSE,,2016-07-21T18:38:58,,,,FALSE,en,697,2061
7.56186E+17,HillaryClinton,"""A sniveling coward"" ""Carnival barker""Just some of the things Republicans at the #RNCinCLE have said about Trump: https://t.co/3EfPjKc5NH",FALSE,,2016-07-21T17:58:01,,,,FALSE,en,1479,2691
7.56172E+17,HillaryClinton,Hillary's spent her career helping others. @realDonaldTrump? He only helps himself. A side-by-side comparison: https://t.co/iscRzdQqo5,FALSE,,2016-07-21T17:02:27,,,,FALSE,en,1392,2877
7.56172E+17,realDonaldTrump,Thank you @DonaldJTrumpJr. Proud of you! #RNCinCLE #TrumpPence2016 https://t.co/gobSNWughP,FALSE,,2016-07-21T17:00:24,,,,FALSE,en,6351,22592
7.56164E+17,HillaryClinton,Now we know what Trump really thinks about us. Sad! https://t.co/o3ohaHfR77 #TrumpYourself https://t.co/rYYXMCLjyr,FALSE,,2016-07-21T16:27:06,,,,FALSE,en,798,1995
7.56154E+17,HillaryClinton,BEST THING EVER. What has Donald Trump said about people like you? https://t.co/mLFq5PN7qY #TrumpYourself https://t.co/bfZSMBBxe8,TRUE,RyanEGraney,2016-07-21T15:50:49,,,,FALSE,en,1126,1958
7.56149E+17,HillaryClinton,"""If I were in charge, they would know...waterboarding is how we'd baptize terrorists."" â€”Sarah Palin, Trump supporter https://t.co/IZamSzbE7q",FALSE,,2016-07-21T15:28:35,,,,FALSE,en,1271,2178
7.56141E+17,realDonaldTrump,"Great job @IvankaTrump! #RNCinCLEhttps://t.co/swsAKE11F0",FALSE,,2016-07-21T14:56:49,,,,FALSE,en,6542,23745
7.56141E+17,HillaryClinton,Introducing #TrumpYourself: Discover what @realDonaldTrump thinks about people like you. https://t.co/cSY7ozT4tr https://t.co/KvVt2tGwFd,FALSE,,2016-07-21T14:55:22,,,,FALSE,en,3053,5277
7.56139E+17,realDonaldTrump,"Other than a small group of people who have suffered massive and embarrassing losses, the party is VERY united. Great love in the arena!",FALSE,,2016-07-21T14:49:19,,,,FALSE,en,9501,38434
7.5613E+17,realDonaldTrump,"Ted Cruz talks about the Constitution but doesn't say that if the Dems win the Presidency, the new JUSTICES appointed will destroy us all!",FALSE,,2016-07-21T14:12:45,,,,FALSE,en,10750,32717
7.56112E+17,HillaryClinton,"""You do not represent us.Your ideas donâ€™t represent us.Your values donâ€™t represent us.""Add your name: https://t.co/FBJQBhjvNa",FALSE,,2016-07-21T13:04:01,,,,FALSE,en,1401,3523
7.56106E+17,realDonaldTrump,"I am soooo proud of my children, Don, Eric and Tiffany - their speeches, under enormous pressure, were incredible. Ivanka intros me tonight!",FALSE,,2016-07-21T12:37:53,,,,FALSE,en,8188,43699
7.561E+17,HillaryClinton,"Donald Trump is...occasionally right. #RNCinCLEhttps://t.co/K0V5FdfeQq",FALSE,,2016-07-21T12:13:35,,,,FALSE,en,4356,8284
7.55984E+17,realDonaldTrump,"Great job @EricTrump! Proud of you!#AmericaFirst #RNCinCLE https://t.co/S7IHXDrmsJ",FALSE,,2016-07-21T04:32:03,,,,FALSE,en,7094,26160
7.55976E+17,realDonaldTrump,MAKE AMERICA GREAT AGAIN! https://t.co/qL9rjb7OsD,FALSE,,2016-07-21T04:00:25,,,,FALSE,en,8769,25619
7.55975E+17,realDonaldTrump,"Arena was packed, totally electric!",FALSE,,2016-07-21T03:56:28,,,,FALSE,en,4211,22225
7.55974E+17,realDonaldTrump,.@mike_pence was fantastic tonight. Will be a great V.P.,FALSE,,2016-07-21T03:53:28,,,,FALSE,en,6119,28461
7.55973E+17,realDonaldTrump,"Our next Vice President of the United States of America, Gov. @Mike_Pence!#GOPinCLE #GOPConvention#AmericaFirst https://t.co/TZT3XcKp1c",FALSE,,2016-07-21T03:49:38,,,,FALSE,en,7182,26046
7.55972E+17,realDonaldTrump,"Wow, Ted Cruz got booed off the stage, didn't honor the pledge! I saw his speech two hours early but let him speak anyway. No big deal!",FALSE,,2016-07-21T03:45:48,,,,FALSE,en,21218,71143
7.55967E+17,HillaryClinton,Vote your conscience. https://t.co/xahMq2sU1q,FALSE,,2016-07-21T03:26:35,,,,FALSE,en,11297,22145
7.55965E+17,HillaryClinton,Donâ€™t booâ€”buck Trump _Ÿ‘‰ https://t.co/factruSMZC #RNCinCLE https://t.co/wc79MBcevV,FALSE,,2016-07-21T03:18:32,,,,FALSE,en,1422,3416
7.55963E+17,HillaryClinton,".@mike_pence Speaking of abandoning your friends...https://t.co/W9xQ5FHhyV",TRUE,TheBriefing2016,2016-07-21T03:11:15,,,,TRUE,en,986,1374
7.55962E+17,HillaryClinton,Mike Pence tried to legalize LGBT discrimination in Indianaâ€”and cost the state millions in the process. https://t.co/EPBBLI0ykc #RNCinCLE,FALSE,,2016-07-21T03:06:39,,,,FALSE,en,3308,4776
7.5596E+17,HillaryClinton,"You don't say, Mike. #RNCinCLE https://t.co/rmW3NOw0ac",FALSE,,2016-07-21T02:57:54,,,,FALSE,en,9739,18354
7.55959E+17,HillaryClinton,Pence touting Indiana's economy? It's tracked the nation's recovery because of Obama policies (auto rescue!) that Pence opposed. #RNCinCLE,TRUE,mikereedschmidt,2016-07-21T02:54:10,,,,FALSE,en,1508,2340
7.55958E+17,HillaryClinton,"If you thought Donald Trump was going to pick a running mate who would appeal to moderates, think again. https://t.co/ZTYI5MnMYq",FALSE,,2016-07-21T02:48:26,,,,FALSE,en,3846,6440
7.55957E+17,HillaryClinton,Mike Pence: bigotry with a heaping side of terrible economic stewardship. https://t.co/cN57UvAnjW,TRUE,TheBriefing2016,2016-07-21T02:44:32,,,,FALSE,en,1984,2300
7.55956E+17,HillaryClinton,Donald Trump chose one of the most anti-LGBT politicians in the country to be his Vice President. #RNCinCLE https://t.co/krj1yThzKp,FALSE,,2016-07-21T02:40:37,,,,FALSE,en,5753,7410
7.55954E+17,realDonaldTrump,"Great job @EricTrump! Proud of you! #AmericaFirst #RNCinCLEhttps://t.co/EE7C6XKDkt https://t.co/946U6bgREQ",FALSE,,2016-07-21T02:35:23,,,,FALSE,en,12261,40073
7.55952E+17,HillaryClinton,"A few things you should know about Trump's VÌ¶PÌ¶ Ì¶pÌ¶iÌ¶cÌ¶kÌ¶ convention speaker, Newt Gingrich. #RNCinCLEhttps://t.co/6oIENhBl93",FALSE,,2016-07-21T02:26:46,,,,FALSE,en,2295,3826
7.55951E+17,HillaryClinton,Newt once compared Planned Parenthood to ISIS. Yeah. https://t.co/84WmkbkfTl https://t.co/aR9ILeGMCa,TRUE,TheBriefing2016,2016-07-21T02:24:10,,,,FALSE,en,862,1161
7.55951E+17,HillaryClinton,Y ahora le toca el turno en la convenciÃ_n republicana a... Â¡Newt Gingrich! https://t.co/lj490zwvfb,TRUE,Hillary_esp,2016-07-21T02:22:37,,,,FALSE,es,564,899
7.55951E+17,HillaryClinton,We made this when we thought Newt might be Trumpâ€™s VP pick. He wasnâ€™t. Here you go anyway! #RNCinCLE https://t.co/HGZ55tJpTY,FALSE,,2016-07-21T02:21:16,,,,FALSE,en,2987,5939
7.55949E+17,HillaryClinton,"A speaker tonight said that Donald Trump always pays his bills.Annnd that claim just got rated false. #RNCINCLE https://t.co/cldMQK3gp3",TRUE,TheBriefing2016,2016-07-21T02:14:09,,,,FALSE,en,1295,1749
7.55945E+17,realDonaldTrump,"Thank you @ScottWalker! #AmericaFirst #RNCinCLE https://t.co/k2Poy3gGvQ",FALSE,,2016-07-21T01:56:56,,,,FALSE,en,6269,19631
7.55941E+17,HillaryClinton,Ted Cruz once called Donald Trump a pathological liar. And yet...here he is. #RNCinCLE https://t.co/ZfTFm1qy5Q,TRUE,TheBriefing2016,2016-07-21T01:42:29,,,,FALSE,en,1178,1760
7.55939E+17,HillaryClinton,"""Pathological liar.""""Out of a psychology textbook.""""Narcissist."" â€”@tedcruz on Trump, 78 days ago #RNCinCLEhttps://t.co/sQOnXYpKdE",FALSE,,2016-07-21T01:33:38,,,,FALSE,en,4368,7424
7.55939E+17,HillaryClinton,"Very big of you, @MarcoRubio. #RNCinCLE https://t.co/1aVwsiIRpK",FALSE,,2016-07-21T01:32:47,,,,FALSE,en,2822,6262
7.55936E+17,realDonaldTrump,Thank you to Governor @ScottWalker for such warm support. Great speech!,FALSE,,2016-07-21T01:24:26,,,,FALSE,en,4397,19757
7.55932E+17,realDonaldTrump,Thank you @IngrahamAngle! #AmericaFirst https://t.co/cv3I3xRSOK,FALSE,,2016-07-21T01:08:33,,,,FALSE,en,9919,27997
7.55931E+17,HillaryClinton,"Neo-Nazis, white supremacists, and anti-Semites: three groups @realDonaldTrump is bringing together.https://t.co/I4aaPQgqbn",FALSE,,2016-07-21T01:02:48,,,,FALSE,en,4698,6986
7.55928E+17,realDonaldTrump,"#AmericaFirst #RNCinCLE https://t.co/PvdTA8HTCC",FALSE,,2016-07-21T00:50:21,,,,FALSE,und,4875,13162
7.55923E+17,HillaryClinton,"Aplaudo al 5to Circuito por bloquear la ley de ID del votante en Texas, de las mÃ¡s restrictivas. Facilitemos el voto, no lo dificultemos.-H",TRUE,Hillary_esp,2016-07-21T00:31:59,,,,FALSE,es,490,1096
7.55918E+17,HillaryClinton,Fact check: The #RNCinCLE speakers are lying to Americaâ€”at least 67 times so far. https://t.co/KlfQ71l6Tn,FALSE,,2016-07-21T00:09:30,,,,FALSE,en,2180,3368
7.55912E+17,realDonaldTrump,"Watching the #GOPConvention#AmericaFirst #RNCinCLE",FALSE,,2016-07-20T23:49:18,,,,FALSE,en,2819,12678
7.5591E+17,HillaryClinton,Hillary on the passing of Rep. Mark Takai. https://t.co/wzVKFaUF1y,FALSE,,2016-07-20T23:39:32,,,,FALSE,en,745,2183
7.55905E+17,HillaryClinton,"I applaud the 5th Circuit for blocking Texas's voter ID lawâ€”one of the most restrictive in America. Let's make voting easier, not harder. -H",FALSE,,2016-07-20T23:20:45,,,,FALSE,en,3699,9973
7.55898E+17,HillaryClinton,"Whose rights has Mike Pence restricted?âœ“Womenâœ“Immigrantsâœ“LGBT people https://t.co/mpWiUDRvxM",FALSE,,2016-07-20T22:53:09,,,,FALSE,en,3452,5594
7.55889E+17,HillaryClinton,Trump or Pence: Who said it worse? It's a close call. https://t.co/1SgYUICguz,FALSE,,2016-07-20T22:17:04,,,,FALSE,en,936,1864
7.55871E+17,HillaryClinton,What our president says matters. We can't let @realDonaldTrump's hateful words speak for us. https://t.co/L8WymYbvls,FALSE,,2016-07-20T21:05:01,,,,FALSE,en,3037,7282
7.55859E+17,HillaryClinton,"This week in 1848, the Seneca Falls Convention declared that women deserve equal rights.168 years later... https://t.co/h0TXCr4Rn4",FALSE,,2016-07-20T20:16:10,,,,FALSE,en,5679,8618
7.55849E+17,HillaryClinton,.@HillaryClinton is committed to working to overturn disastrous #CitizensUnited decision within her first 30 days. https://t.co/muBPctGK0s,TRUE,SenGillibrand,2016-07-20T19:36:13,,,,FALSE,en,819,1993
7.55842E+17,HillaryClinton,"Last night's #RNCinCLE theme: ""Make America Work* Again""*Instructions not included https://t.co/r1sIlw7XFY",FALSE,,2016-07-20T19:11:00,,,,FALSE,en,1176,2830
7.55837E+17,realDonaldTrump,John Kasich was never asked by me to be V.P. Just arrived in Cleveland - will be a great two days!,FALSE,,2016-07-20T18:48:11,,,,FALSE,en,5038,20143
7.55833E+17,HillaryClinton,"Le presentamos Â¡Hillary en espaÃ±ol!, una nueva cuenta para compartirles informaciÃ_n sobre esta campaÃ±a presidencial. https://t.co/lBv55XOiox",TRUE,Hillary_esp,2016-07-20T18:34:01,,,,FALSE,es,1407,2092
7.55821E+17,HillaryClinton,"Trump says he'd run the U.S. like his businesses.Which pretty much means letting America go bankrupt. https://t.co/2aEDjaNX0M",FALSE,,2016-07-20T17:46:01,,,,FALSE,en,2577,4936
7.5581E+17,realDonaldTrump,"STATEMENT ON MELANIA SPEECHhttps://t.co/uzBOm21Pug",FALSE,,2016-07-20T17:02:19,,,,FALSE,en,6403,18497
7.55802E+17,HillaryClinton,"""I will bring people together."" â€”@realDonaldTrumpYeah, we don't think so.https://t.co/ckcYkBz8Tx",FALSE,,2016-07-20T16:30:07,,,,FALSE,en,2708,5026
7.55788E+17,realDonaldTrump,The media is spending more time doing a forensic analysis of Melania's speech than the FBI spent on Hillary's emails.,FALSE,,2016-07-20T15:36:06,,,,FALSE,en,120817,247883
7.55787E+17,realDonaldTrump,Good news is Melania's speech got more publicity than any in the history of politics especially if you believe that all press is good press!,FALSE,,2016-07-20T15:31:15,,,,FALSE,en,13291,51544
7.5578E+17,HillaryClinton,"""He won me over with that Mexican rapist speech."" â€”Ann Coulter on Donald Trump https://t.co/GTNOhKYMA2",FALSE,,2016-07-20T15:03:13,,,,FALSE,en,1938,3176
7.5577E+17,HillaryClinton,"Trump doesn't represent us or our values. Join the 100,000 people who have already signed our letter if you agree: https://t.co/1ftZ6mCAHZ",FALSE,,2016-07-20T14:22:32,,,,FALSE,en,1191,3049
7.5575E+17,HillaryClinton,"Five disturbing things the GOP officially stands for (yes, in 2016): https://t.co/YpwVUr5Fow",FALSE,,2016-07-20T13:03:46,,,,FALSE,en,1762,2909
7.55747E+17,realDonaldTrump,"In November, I think the people of Ohio will remember that the Republicans picked Cleveland instead of going to another state. Jobs!",FALSE,,2016-07-20T12:51:58,,,,FALSE,en,5831,25271
7.55746E+17,realDonaldTrump,Bill Hemmer of @FoxNews was very nice in explaining the excitement and energy in the arena. More than in past years.,FALSE,,2016-07-20T12:47:56,,,,FALSE,en,3465,15349
7.55734E+17,HillaryClinton,"On the #RNCinCLE's ""economy night,"" here's everything we learned about Donald Trump's economic plan: https://t.co/GI51bfZtQS",FALSE,,2016-07-20T11:59:33,,,,FALSE,en,2816,5248
7.55708E+17,realDonaldTrump,"Congratulations to my children, Don and Tiffany, on having done a fantastic job last night. I am very proud of you!",FALSE,,2016-07-20T10:18:17,,,,FALSE,en,6580,38033
7.556E+17,HillaryClinton,"So...what exactly did we learn tonight about Donald Trump's economic plan? #RNCinCLEhttps://t.co/GI51bfHSsi",FALSE,,2016-07-20T03:09:24,,,,FALSE,en,4525,8498
7.55597E+17,HillaryClinton,"Yeah, Donald Trump has been a real gem to working women. #RNCinCLE https://t.co/LmUZI1J8KQ",FALSE,,2016-07-20T02:54:40,,,,FALSE,en,2839,5145
7.55592E+17,HillaryClinton,It's not brain surgery: Republicans tend to be a bit more truth-y when the presidency isn't on the line. #RNCinCLE https://t.co/LX3y5Iq7p7,FALSE,,2016-07-20T02:37:10,,,,FALSE,en,4214,11588
7.55592E+17,HillaryClinton,"If Donald Trump wants to make America great again, he should start by actually making things in America.https://t.co/kKeJadUVce",FALSE,,2016-07-20T02:33:50,,,,FALSE,en,6752,12971
7.55589E+17,HillaryClinton,"You're too kind, @SenCapito. #RNCinCLE https://t.co/Onui0YFCNh",FALSE,,2016-07-20T02:23:47,,,,FALSE,en,2439,6836
